time,seaice_extent
2012-02-28,311729.44314508396
2012-02-29,311729.44314508396
2012-03-01,311729.44314508396
2012-03-02,311729.44314508396
2012-03-03,311729.44314508396
2012-03-04,311729.44314508396
2012-03-05,311729.44314508396
2012-03-06,311729.44314508396
2012-03-07,311729.44314508396
2012-03-08,311729.44314508396
2012-03-09,311729.44314508396
2012-03-10,311729.44314508396
2012-03-11,311729.44314508396
2012-03-12,311729.44314508396
2012-03-13,311729.44314508396
2012-03-14,311729.44314508396
2012-03-15,311729.44314508396
2012-03-16,311729.44314508396
2012-03-17,311729.44314508396
2012-03-18,311729.44314508396
2012-03-19,311729.44314508396
2012-03-20,311729.44314508396
2012-03-21,311729.44314508396
2012-03-22,311729.44314508396
2012-03-23,311729.44314508396
2012-03-24,311150.15357582894
2012-03-25,311150.15357582894
2012-03-26,311729.44314508396
2012-03-27,311729.44314508396
2012-03-28,311729.44314508396
2012-03-29,311729.44314508396
2012-03-30,311729.44314508396
2012-03-31,311729.44314508396
2012-04-01,311729.44314508396
2012-04-02,311729.44314508396
2012-04-03,311729.44314508396
2012-04-04,311729.44314508396
2012-04-05,311729.44314508396
2012-04-06,311729.44314508396
2012-04-07,311729.44314508396
2012-04-08,311729.44314508396
2012-04-09,311729.44314508396
2012-04-10,311729.44314508396
2012-04-11,311729.44314508396
2012-04-12,311729.44314508396
2012-04-13,311729.44314508396
2012-04-14,311729.44314508396
2012-04-15,311729.44314508396
2012-04-16,311729.44314508396
2012-04-17,311729.44314508396
2012-04-18,311729.44314508396
2012-04-19,311729.44314508396
2012-04-20,311729.44314508396
2012-04-21,311729.44314508396
2012-04-22,311729.44314508396
2012-04-23,311729.44314508396
2012-04-24,311729.44314508396
2012-04-25,311729.44314508396
2012-04-26,311729.44314508396
2012-04-27,305816.6345440279
2012-04-28,306422.45118084643
2012-04-29,306975.9700592716
2012-04-30,305214.0170973215
2012-05-01,301651.25798933295
2012-05-02,296881.7092633757
2012-05-03,297560.6924862253
2012-05-04,301126.21790096076
2012-05-05,297042.64937550854
2012-05-06,297637.8228415
2012-05-07,295851.6657028387
2012-05-08,295290.52421004436
2012-05-09,294070.50464869314
2012-05-10,292789.92977061245
2012-05-11,280929.8470332853
2012-05-12,278557.27895831305
2012-05-13,280240.53388312063
2012-05-14,271893.9779911493
2012-05-15,280217.9884602113
2012-05-16,277213.97459369013
2012-05-17,277824.5426948885
2012-05-18,269791.7718937681
2012-05-19,273359.7430904854
2012-05-20,269771.8529187125
2012-05-21,259695.22544158404
2012-05-22,256759.22503595875
2012-05-23,259104.6213343814
2012-05-24,257348.6286471961
2012-05-25,240775.5618907348
2012-05-26,225501.5955270415
2012-05-27,199546.33752996483
2012-05-28,202410.99228213824
2012-05-29,186934.75519963092
2012-05-30,182217.4221374624
2012-05-31,170963.642213969
2012-06-01,162126.48790032978
2012-06-02,139674.72612539778
2012-06-03,123105.26994066148
2012-06-04,146090.3520403749
2012-06-05,134275.81100798713
2012-06-06,115206.60555373377
2012-06-07,100552.22406818945
2012-06-08,85384.83770014826
2012-06-09,45513.72264781745
2012-06-10,39533.4023276345
2012-06-11,31820.03053866116
2012-06-12,21727.038938548438
2012-06-13,14821.236826193284
2012-06-14,15444.661623687107
2012-06-15,13002.172128016451
2012-06-16,5918.594056208187
2012-06-17,7757.25930592541
2012-06-18,4157.873878221954
2012-06-19,1770.7093884495907
2012-06-20,2975.7536965043696
2012-06-21,1171.9226769228019
2012-06-22,1171.9226769228019
2012-06-23,1777.911146618305
2012-06-24,2936.5007013125687
2012-06-25,1750.4219261117591
2012-06-26,1171.9226769228019
2012-06-27,1171.9226769228019
2012-06-28,1774.4573263671437
2012-06-29,1171.9226769228019
2012-06-30,1171.9226769228019
2012-07-01,2376.217971246524
2012-07-02,1777.911146618305
2012-07-03,2374.2123528993434
2012-07-04,5982.684226234436
2012-07-05,2380.445796062647
2012-07-06,1171.9226769228019
2012-07-07,1171.9226769228019
2012-07-08,1777.911146618305
2012-07-09,3574.2567057342026
2012-07-10,1777.911146618305
2012-07-11,1171.9226769228019
2012-07-12,1773.5170766033498
2012-07-13,1171.9226769228019
2012-07-14,1171.9226769228019
2012-07-15,2367.5874687229166
2012-07-16,2974.367849376792
2012-07-17,1171.9226769228019
2012-07-18,1171.9226769228019
2012-07-19,2371.368526705167
2012-07-20,1772.1246894716817
2012-07-21,1171.9226769228019
2012-07-22,1171.9226769228019
2012-07-23,1171.9226769228019
2012-07-24,3574.56056322479
2012-07-25,1774.4573263671437
2012-07-26,1774.4573263671437
2012-07-27,4178.212559551582
2012-07-28,1171.9226769228019
2012-07-29,4779.599362038618
2012-07-30,1768.2238832038402
2012-07-31,2975.7536965043696
2012-08-01,1171.9226769228019
2012-08-02,1171.9226769228019
2012-08-03,1171.9226769228019
2012-08-04,1171.9226769228019
2012-08-05,1171.9226769228019
2012-08-06,1171.9226769228019
2012-08-07,1171.9226769228019
2012-08-08,1171.9226769228019
2012-08-09,1171.9226769228019
2012-08-10,1171.9226769228019
2012-08-11,1171.9226769228019
2012-08-12,1171.9226769228019
2012-08-13,1171.9226769228019
2012-08-14,1171.9226769228019
2012-08-15,1171.9226769228019
2012-08-16,1171.9226769228019
2012-08-17,1171.9226769228019
2012-08-18,1171.9226769228019
2012-08-19,1171.9226769228019
2012-08-20,1171.9226769228019
2012-08-21,1171.9226769228019
2012-08-22,1171.9226769228019
2012-08-23,1171.9226769228019
2012-08-24,1171.9226769228019
2012-11-21,122858.42151391582
2012-11-22,118676.33822031555
2012-11-23,125799.02396518491
2012-11-24,133487.96227136935
2012-11-25,140060.31353434356
2012-11-26,144786.28135570575
2012-11-27,142937.15981009975
2012-11-28,142957.0069216066
2012-11-29,142380.15396602967
2012-11-30,142973.27100004768
2012-12-01,136417.841291981
2012-12-02,129918.79412307954
2012-12-03,137023.3879193268
2012-12-04,141733.65087187113
2012-12-05,146503.59113018124
2012-12-06,147651.9186709784
2012-12-07,157737.7549326703
2012-12-08,180350.34248553574
2012-12-09,191045.3230910905
2012-12-10,194650.12157343238
2012-12-11,192932.706582182
2012-12-12,208831.0576978323
2012-12-13,212962.67302317178
2012-12-14,224114.8741905399
2012-12-15,234051.9631789959
