time,seaice_extent
1992-03-29,305096.08522055496
1992-03-30,301812.68711800413
1992-03-31,298895.5687072246
1992-04-01,324226.1239557626
1992-04-02,322835.7220917227
1992-04-03,318809.64466627093
1992-04-04,300040.2940554073
1992-04-05,286338.3051564861
1992-04-06,286301.9775215372
1992-04-07,282258.5562406883
1992-04-08,278203.7105835933
1992-04-09,274195.607549492
1992-04-10,262867.17879542947
1992-04-11,268038.07531633606
1992-04-12,291408.8158206673
1992-04-13,298806.9078379222
1992-04-14,298299.73536745727
1992-04-15,301149.33018893795
1992-04-16,288215.20612736995
1992-04-17,280908.423778923
1992-04-18,268951.3385978784
1992-04-19,251404.37269355243
1992-04-20,238273.88319507154
1992-04-21,226508.87262523983
1992-04-22,156812.16367855563
1992-04-23,141429.40485953388
1992-04-24,139778.85991878636
1992-04-25,131254.27666527982
1992-04-26,123323.93022435992
1992-04-27,115299.11819925433
1992-04-28,114740.3947218676
1992-04-29,110124.82559135098
1992-04-30,102662.7173368634
1992-05-01,103231.85579890491
1992-05-02,102643.11197067949
1992-05-03,100921.95432656826
1992-05-04,95740.0213704539
1992-05-05,94639.25568541267
1992-05-06,94102.207332733
1992-05-07,96374.44771852602
1992-05-08,93467.06818117884
1992-05-09,91774.96321243404
1992-05-10,94660.68957813055
1992-05-11,67835.73792905748
1992-05-12,67196.80603930209
1992-05-13,62634.13340860834
1992-05-14,57469.32895504946
1992-05-15,55769.329370404506
1992-05-16,47742.42998392998
1992-05-17,44279.596291498994
1992-05-18,48296.959149327624
1992-05-19,47147.632523604116
1992-05-20,42542.743061949244
1992-05-21,42539.099921467096
1992-05-22,37932.6184984423
1992-05-23,45405.663037876555
1992-05-24,39660.29716661011
1992-05-25,37942.073672624945
1992-05-26,36191.50042964613
1992-05-27,33308.2518414159
1992-05-28,35043.85773089448
1992-05-29,32156.504395031283
1992-05-30,28139.828599658347
1992-05-31,19491.93410510113
1992-06-01,17784.75796578442
1992-06-02,19508.07894096857
1992-06-03,14337.295612760483
1992-06-04,15998.388102044617
1992-06-05,11382.012044647467
1992-06-06,9076.462372558195
1992-06-07,7955.188278018806
1992-06-08,6253.398606672787
1992-06-09,5113.761918760013
1992-06-10,5121.788609125393
1992-06-11,4534.598661571135
1992-06-12,4536.815603792352
1992-06-13,10239.65540708055
1992-06-14,6204.094888519376
1992-06-15,6213.110461290488
1992-06-16,3966.6732650179456
1992-06-17,6219.679637669038
1992-06-18,6219.679637669038
1992-06-19,6784.215939583039
1992-06-20,4537.75245543716
1992-06-21,4542.741411397923
1992-06-22,5121.989681892642
1992-06-23,3966.6732650179456
1992-06-24,5106.788995922638
1992-06-25,3966.6732650179456
1992-06-26,14347.298997668937
1992-06-27,6242.784908825375
1992-06-28,8489.876646892106
1992-06-29,6823.770618889666
1992-06-30,6853.356408991092
1992-07-01,3966.6732650179456
1992-07-02,3966.6732650179456
1992-07-03,3966.6732650179456
1992-07-04,3966.6732650179456
1992-07-05,3966.6732650179456
1992-07-06,3966.6732650179456
1992-07-07,3966.6732650179456
1992-07-08,3966.6732650179456
1992-07-09,3966.6732650179456
1992-07-10,3966.6732650179456
1992-07-11,3966.6732650179456
1992-07-12,3966.6732650179456
1992-07-13,3966.6732650179456
1992-07-14,3966.6732650179456
1992-07-15,3966.6732650179456
1992-07-16,3966.6732650179456
1992-07-17,3966.6732650179456
1992-07-18,3966.6732650179456
1992-07-19,3966.6732650179456
1992-07-20,3966.6732650179456
1992-07-21,3966.6732650179456
1992-07-22,3966.6732650179456
1992-07-23,3966.6732650179456
1992-07-24,3966.6732650179456
1992-07-25,3966.6732650179456
1992-07-26,3966.6732650179456
1992-07-27,3966.6732650179456
1992-07-28,3966.6732650179456
1992-07-29,3966.6732650179456
1992-07-30,3966.6732650179456
1992-07-31,3966.6732650179456
1992-08-01,4536.815603792352
1992-08-02,4536.815603792352
1992-08-03,4536.815603792352
1992-08-04,3966.6732650179456
1992-08-05,4536.815603792352
1992-08-06,4536.815603792352
1992-08-07,4536.815603792352
1992-08-08,4536.815603792352
1992-08-09,4536.815603792352
1992-08-10,4536.815603792352
1992-08-11,3966.6732650179456
1992-08-12,4536.815603792352
1992-08-13,4536.815603792352
1992-08-14,4536.815603792352
1992-08-15,4536.815603792352
1992-08-16,4536.815603792352
1992-08-17,4536.815603792352
1992-08-18,4536.815603792352
1992-08-19,4536.815603792352
1992-08-20,4536.815603792352
1992-08-21,4536.815603792352
1992-08-22,4536.815603792352
1992-08-23,4536.815603792352
1992-08-24,4536.815603792352
1992-08-25,4536.815603792352
1992-08-26,4536.815603792352
1992-08-27,4536.815603792352
1992-08-28,4536.815603792352
1992-08-29,4536.815603792352
1992-08-30,4536.815603792352
1992-08-31,4536.815603792352
1992-09-01,3966.6732650179456
1992-09-02,3966.6732650179456
1992-09-03,3966.6732650179456
1992-09-04,3966.6732650179456
1992-09-05,3966.6732650179456
1992-09-06,3966.6732650179456
1992-09-07,3966.6732650179456
1992-09-08,3966.6732650179456
1992-09-09,3966.6732650179456
1992-09-10,3966.6732650179456
1992-09-11,3966.6732650179456
1992-09-12,3966.6732650179456
1992-09-13,3966.6732650179456
1992-09-14,3966.6732650179456
1992-09-15,3966.6732650179456
1992-09-16,3966.6732650179456
1992-09-17,3966.6732650179456
1992-09-18,3966.6732650179456
1992-09-19,3966.6732650179456
1992-09-20,3966.6732650179456
1992-09-21,3966.6732650179456
1992-09-22,3966.6732650179456
1992-09-23,3966.6732650179456
1992-09-24,3966.6732650179456
1992-09-25,3966.6732650179456
1992-09-26,3966.6732650179456
1992-09-27,3966.6732650179456
1992-09-28,3966.6732650179456
1992-09-29,3966.6732650179456
1992-09-30,3966.6732650179456
1992-10-01,6260.151753289497
1992-10-02,7975.649402717782
1992-10-03,7402.897279578453
1992-10-04,4537.75245543716
1992-10-05,6254.8009024517905
1992-10-06,13183.500869628502
